	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus	PCA1	PCA2	PCA3	PCA4	PCA5	PC1_sum	PC2_sum	clusters_kmeans
mathcore	0.22532187283	0.268370276878	0.193875444068	0.178914464112	0.120598468037	0.362469600645	0.603245081552	0.249603992916	0.25539439488	0.30368773087	0.251871285513	0.239522815963	0.530186172867	0.328012832142	0.367480575889	0.239819316617	0.294576564574	0.57734100896	0.196970739388	0.0812456058736	0.113769902275	0.410340887271	0.366153284501	0.246552191853	0.260209425134	0.202807443778	0.281742908177	0.357464596008	0.178101724685	0.10117788174	0.246901770687	0.322377177594	0.396954293976	0.578426752155	0.343224199177	0.572101388771	0.290223811593	0.281453995371	0.305561895308	0.220182119625	0.281151726508	0.289531261792	0.408532807148	0.357079293556	0.416550155366	0.319109112637	0.297034108725	0.303410826613	0.205404399327	0.32726981683	0.187914755535	0.0806097950391	0.325755767979	0.243381285873	0.598187044414	0.386282987327	0.323863550157	0.195991492548	0.109916754055	0.307046379316	0.245339901226	0.603216285451	0.270872480249	0.273475420582	0.334174084818	0.280238348052	0.385391753451	0.12059121246	0.254144493441	0.616404226314	0.279948843133	0.420875287831	0.607033622209	0.616448985842	0.214207495346	0.269803349741	0.262198285596	0.293374505006	0.671449741507	0.249201971131	0.593533318105	0.195255457833	0.134719092675	0.220681047727	0.159312158626	0.0705320258502	2.94027899418	-0.495612140887	0
post metal	0.228136668699	0.268397569894	0.193892111587	0.18710593901	0.125688726442	0.358348165185	0.653686553551	0.255293578174	0.251679016164	0.302887769798	0.355215054571	0.246517961331	0.86794553058	0.327240817058	0.368259429332	0.256094230438	0.296559109097	0.585094133931	0.198293237394	0.212496233606	0.120872987891	0.417739712494	0.368425858473	0.286303088834	0.269188494454	0.217789482623	0.288045926386	0.355601321381	0.181058819008	0.11395150961	0.248746263596	0.320601918481	0.400248331121	0.573409839749	0.349904325907	0.60589645227	0.290253248637	0.25203815171	0.26974425659	0.222277417763	0.283458673955	0.300134419043	0.401110754726	0.359461612563	0.424593064345	0.319331404073	0.296435509341	0.276630476351	0.207885468874	0.287165696863	0.190208429814	0.0886778437486	0.315272159409	0.246762614763	0.606024919361	0.390015565292	0.210272626584	0.195424553908	0.196621333778	0.308988520705	0.251262881177	0.614893159983	0.276384053655	0.276951319762	0.331851888468	0.280270201785	0.388721707969	0.154124298604	0.2586498211	0.619739747291	0.277636255538	0.427479005806	0.605208759301	0.625682021404	0.242653160974	0.279632661094	0.27821287169	0.294817644466	0.628364414839	0.246350579354	0.59017037089	0.189622585415	0.202575155411	0.220849225406	0.255894338547	0.205092299783	2.99822773485	-0.478311734743	9
medieval	0.217706083141	0.264503766304	0.191514212211	0.170516264296	0.118080004915	0.356075490445	0.592930310558	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.52485424335	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.147309078055	0.404426902069	0.362803536738	0.307405026452	0.268687742471	0.199182246588	0.274966897877	0.359170739762	0.175546227928	0.140814219091	0.239198956382	0.318195549833	0.3887423039	0.604396448213	0.336637067252	0.580764664971	0.286053563717	0.247187553588	0.278555698737	0.223126671044	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.327068674331	0.209297575534	0.312200489003	0.188453867621	0.0719363025395	0.328920124685	0.239605965022	0.587587661893	0.376818786657	0.188636260189	0.191597753224	0.109916754055	0.302974971439	0.242574768224	0.589798478679	0.265437634084	0.312454558512	0.326303802132	0.275725735814	0.382638378635	0.124093906146	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.603738073857	0.224720170672	0.265225314316	0.264581622526	0.286988498568	0.597078766088	0.246056021534	0.58029495814	0.212379804061	0.22433315391	0.221797683376	0.125748915882	0.132819774022	2.87839299426	-0.460348397446	0
electroacoustic	0.217706083141	0.269931782789	0.195429849098	0.178168328279	0.128927729332	0.366767963851	0.608087135571	0.245616431217	0.259963012295	0.306226991349	0.286558516517	0.258994818047	0.56272306905	0.3323318599	0.364048624075	0.23956160473	0.292059239605	0.582224755906	0.196680279917	0.1156323017	0.120820692786	0.427502612506	0.371326921164	0.369918597329	0.260598489443	0.202691364972	0.276750497144	0.383349535761	0.174122131716	0.10274584866	0.245281621553	0.329202540496	0.399456230308	0.579870188801	0.358667570553	0.578336315101	0.297579451757	0.229053627867	0.255045758192	0.220411649079	0.276077503401	0.291673440769	0.459101275164	0.352419018651	0.443089642714	0.340087007407	0.299066191537	0.263843031503	0.205300863358	0.273131695593	0.202888221507	0.0736485971843	0.313463658432	0.247672875909	0.602044920978	0.436032499733	0.193875693933	0.188349822529	0.109916754055	0.302974971439	0.245893744101	0.604178236806	0.266792915202	0.272007282283	0.334383184579	0.277062035194	0.42160499664	0.128189524909	0.245959389734	0.617257603886	0.282188918656	0.439645681449	0.610062405515	0.618794172555	0.218920572931	0.266129096217	0.261605040158	0.286988498568	0.620124076515	0.245852447941	0.622884953163	0.145244130184	0.218384388778	0.206899097538	0.11626796205	0.152689089695	2.94371546429	-0.557878962641	0
folk punk	0.217706083141	0.266644948935	0.198575223458	0.171522430885	0.118080004915	0.356075490445	0.592290263876	0.242822418	0.251679016164	0.300418659184	0.211995054343	0.2357282424	0.5191505047	0.331245769566	0.363574377203	0.243034616998	0.290909245185	0.585338367862	0.194264560195	0.135694556243	0.111635013324	0.404426902069	0.366513559814	0.246286904345	0.258929214523	0.20311639494	0.277077620154	0.351492616878	0.193707837735	0.0989457050632	0.239568098082	0.318195549833	0.3887423039	0.591519785368	0.336637067252	0.558616033774	0.287872204567	0.237220175845	0.279396662319	0.21698052129	0.31611979579	0.286583749867	0.386679688575	0.346389400575	0.41059420249	0.316113112839	0.295583192224	0.287548086149	0.203451962728	0.296022839035	0.287239668253	0.0739626424903	0.304914015324	0.241819630335	0.596592298096	0.378179444328	0.188636260189	0.186636331775	0.109916754055	0.302974971439	0.246846999335	0.602337389811	0.2661504554	0.28194106692	0.346897135691	0.282402694096	0.379227540948	0.116946700331	0.245030768292	0.607739848149	0.289214894046	0.413683319199	0.624260939879	0.603738073857	0.211097042681	0.266294855343	0.257197916677	0.287334452717	0.598251753669	0.243922955416	0.583349579987	0.162631696779	0.117400524346	0.17742307216	0.191406852318	0.130750354494	2.89733790496	-0.490469682691	0
death doom metal	0.217706083141	0.264503766304	0.191514212211	0.174466186847	0.118663285335	0.356075490445	0.598114688678	0.242822418	0.251679016164	0.302917163972	0.408134769315	0.2357282424	0.520448105243	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.565248157384	0.194744164623	0.0812456058736	0.11628452106	0.404426902069	0.362803536738	0.282607317245	0.262035915479	0.200135601056	0.274966897877	0.351020288121	0.176233408009	0.119763695032	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.561160889126	0.286053563717	0.230817063586	0.256158013982	0.222223955299	0.276077503401	0.28240561663	0.402377767975	0.347945616288	0.409304474268	0.319369717063	0.293526500815	0.263770045111	0.205099478636	0.273610053142	0.187113812127	0.0809591440426	0.304914015324	0.239605965022	0.587587661893	0.376818786657	0.189441184534	0.191015504789	0.109916754055	0.302974971439	0.243138328665	0.590286813823	0.265437634084	0.269794720747	0.326303802132	0.275725735814	0.379227540948	0.12149254829	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.612990234281	0.215323308524	0.265225314316	0.261207183961	0.286988498568	0.597078766088	0.245374150461	0.584292149015	0.174937358569	0.215134266466	0.210670099181	0.122954378201	0.190902467987	2.84512894316	-0.48023818686	0
choral	0.226028358852	0.27135014082	0.197427339648	0.174928411826	0.122771068719	0.37491370748	0.609639614349	0.256247552432	0.262625200768	0.309721602546	0.345170383072	0.257070937759	0.536543873677	0.332938120169	0.373426090714	0.26820488207	0.30120735777	0.608073433176	0.199086115353	0.0812456058736	0.116599646038	0.434522351167	0.372124229685	0.369918597329	0.26161727517	0.202909456877	0.289107614408	0.382088465817	0.177186756687	0.154285904484	0.251339398568	0.327262098373	0.401747786796	0.591644039437	0.356043961561	0.576809042249	0.296496929142	0.230921887249	0.257385137645	0.234161134852	0.285062357083	0.377830401653	0.451926530216	0.353342704824	0.426585460393	0.352490074922	0.301981635778	0.268118688224	0.20643735503	0.275166349883	0.187041597301	0.0785183145782	0.313540969034	0.250728750108	0.60074975779	0.474605200453	0.195829201145	0.19234218217	0.109916754055	0.311625991297	0.247610840244	0.814536546211	0.278461789508	0.279007810392	0.347804744617	0.28728330386	0.415549333765	0.121455239612	0.251723757935	0.625881910765	0.282249354829	0.463582611182	0.620266838666	0.620273849934	0.256207185187	0.276950442279	0.261555762238	0.297102136886	0.620653944668	0.2477630031	0.611549588917	0.156078233042	0.246888642751	0.202817959821	0.0893558336547	0.162658503526	3.02141164348	-0.588129153924	9
crust punk	0.27596201312	0.307538120403	0.207640923403	0.194047717791	0.13684426013	0.438278619325	0.657350328151	0.283097821297	0.28750289305	0.332048666614	0.248624990832	0.268250444851	0.55780243576	0.358974182774	0.394876368689	0.323242397903	0.3352026755	0.63458431819	0.207122040617	0.0812456058736	0.127103811959	0.477289568306	0.381444922632	0.268033093919	0.271001403445	0.216220922193	0.318674567154	0.433868761978	0.184886880622	0.101462121861	0.287760725124	0.343581885744	0.69437115195	0.644707243352	0.421321696964	0.631388067674	0.318333056847	0.261189719951	0.293820300383	0.222186767824	0.31715112023	0.354928453247	0.468238240626	0.454165616438	0.478428418768	0.327026201464	0.332983797312	0.312633830621	0.214388884538	0.317879761407	0.197332209993	0.108137368752	0.349281205835	0.276007807122	0.679722333172	0.456373835169	0.217408024012	0.206055764421	0.109916754055	0.347465930709	0.257682984284	0.668347706166	0.312324593611	0.320503763751	0.394390120002	0.316819311087	0.458475088912	0.124589168603	0.298574685435	0.676324799201	0.314042336427	0.485413551425	0.656738385235	0.669881178165	0.213195188844	0.304309074193	0.268974826917	0.332499871	0.674233895986	0.24826617166	0.660664008709	0.12282943038	0.122424994774	0.219558600272	0.135240133266	0.0686197992879	3.28722078214	-0.664271668299	8
progressive black metal	0.217706083141	0.264503766304	0.191514212211	0.170803680698	0.118080004915	0.356075490445	0.606276148795	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.521038904658	0.324857962809	0.363265432725	0.236539345895	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.111450202536	0.404426902069	0.365453002282	0.246391203833	0.259102587551	0.201263373806	0.274966897877	0.351020288121	0.172786685867	0.103241439935	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224042834362	0.252747935114	0.217997958242	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.261572343753	0.202726641259	0.269988966667	0.185416763718	0.0749912592706	0.304914015324	0.239605965022	0.587587661893	0.376818786657	0.188636260189	0.185846274788	0.109916754055	0.302974971439	0.242574768224	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.379227540948	0.119906735544	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.603738073857	0.212122124486	0.265225314316	0.25669506664	0.286988498568	0.597078766088	0.243234486062	0.58029495814	0.162795331185	0.197791780195	0.208825152732	0.135175269977	0.192730200453	2.83451579691	-0.488988071538	0
ambient black metal	0.217706083141	0.264503766304	0.191737304316	0.171126627604	0.118080004915	0.356075490445	0.597690392831	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.519952553601	0.324857962809	0.363265432725	0.234397600862	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.113309268236	0.404426902069	0.362803536738	0.247796859682	0.26721591566	0.201392008601	0.274966897877	0.351020288121	0.189906166706	0.0996293614591	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224899299225	0.253572716643	0.218276911155	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.261572343753	0.202726641259	0.270257550565	0.185416763718	0.0739850082734	0.304914015324	0.239605965022	0.587587661893	0.376818786657	0.189531805156	0.185846274788	0.109916754055	0.302974971439	0.245918808983	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.379227540948	0.119917100806	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.603738073857	0.215233123307	0.265225314316	0.25857830979	0.286988498568	0.597078766088	0.243234486062	0.58029495814	0.166733821851	0.199088348345	0.202928701675	0.138193950112	0.195131932967	2.83567003406	-0.483435830047	0
renaissance	0.217706083141	0.264503766304	0.191514212211	0.170516264296	0.118080004915	0.356075490445	0.592290263876	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.238558878539	0.5191505047	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.159620041132	0.424279338667	0.362803536738	0.360584058031	0.257172161776	0.199182246588	0.274966897877	0.351020288121	0.172786685867	0.0971935333666	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224042834362	0.252747935114	0.21698052129	0.276077503401	0.28240561663	0.461641059971	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.288921516207	0.202726641259	0.269988966667	0.185416763718	0.0719363025395	0.304914015324	0.239605965022	0.587587661893	0.409131886608	0.188636260189	0.185846274788	0.109916754055	0.302974971439	0.242574768224	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.388424169971	0.116232024628	0.245030768292	0.613644839682	0.275505389035	0.461457270968	0.596667602651	0.603738073857	0.211097042681	0.265225314316	0.256115114806	0.286988498568	0.597078766088	0.243234486062	0.58029495814	0.167368921531	0.246122064277	0.23121367889	0.0966863216951	0.180437957282	2.85933941593	-0.501168647836	0
early music	0.217706083141	0.264503766304	0.191514212211	0.170516264296	0.118080004915	0.356075490445	0.592290263876	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.5191505047	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.111347563077	0.404426902069	0.362803536738	0.28078513061	0.257172161776	0.199182246588	0.274966897877	0.351020288121	0.172786685867	0.100863478353	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224042834362	0.252747935114	0.21698052129	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.324453196829	0.293526500815	0.261572343753	0.202726641259	0.269988966667	0.185416763718	0.0719363025395	0.304914015324	0.239605965022	0.587587661893	0.384418557551	0.188636260189	0.185846274788	0.109916754055	0.302974971439	0.242574768224	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.409509124317	0.116232024628	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.603738073857	0.211097042681	0.265225314316	0.256115114806	0.286988498568	0.597078766088	0.243234486062	0.58029495814	0.16300610555	0.211964564699	0.214031075981	0.119759919342	0.193571065372	2.83524715244	-0.492935955669	0
pagan black metal	0.217706083141	0.264503766304	0.191514212211	0.170516264296	0.118080004915	0.356075490445	0.592290263876	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.5191505047	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.111347563077	0.404426902069	0.362803536738	0.243902316795	0.334550061591	0.199182246588	0.274966897877	0.351020288121	0.172786685867	0.0971935333666	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224042834362	0.252747935114	0.21698052129	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.261572343753	0.202726641259	0.269988966667	0.185416763718	0.0925599402608	0.304914015324	0.239605965022	0.587587661893	0.376818786657	0.188636260189	0.185846274788	0.109916754055	0.302974971439	0.242574768224	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.379227540948	0.116232024628	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.82393949195	0.211097042681	0.265225314316	0.256115114806	0.286988498568	0.597078766088	0.243234486062	0.58029495814	0.176447340261	0.19957886572	0.187326199411	0.149506977444	0.196073959641	2.86955326495	-0.506576272486	0
